"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	79551	Unreliable
	"Illinois"	"17"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	21	11967	175.5
	"Illinois"	"17"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	12	12544	Unreliable
	"Illinois"	"17"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	16	13122	Unreliable
	"Illinois"	"17"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	14	13017	Unreliable
	"Illinois"	"17"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	11	13205	Unreliable
	"Illinois"	"17"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	77361	Unreliable
	"Illinois"	"17"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	14	79110	Unreliable
	"Illinois"	"17"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	80684	Unreliable
	"Illinois"	"17"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	80442	Unreliable
	"Illinois"	"17"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	27	80467	33.6
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	15	12203	Unreliable
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	10	12116	Unreliable
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	13	12617	Unreliable
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	12	12828	Unreliable
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	11	13927	Unreliable
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	76600	Unreliable
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	22	77250	28.5
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	15	79676	Unreliable
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	79947	Unreliable
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	15	79734	Unreliable
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	82640	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	13	14975	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	10	15363	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	15	11808	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	12	12344	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	15	11850	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	15	12346	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	10	12559	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	14	76172	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	16	78163	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	20	76405	26.2
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	21	78960	26.6
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	14	79098	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13	78864	Unreliable
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	17	10133	Unreliable
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	12	11787	Unreliable
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	13	12302	Unreliable
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	16	71154	Unreliable
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	14	72125	Unreliable
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	77273	Unreliable
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	18	75861	Unreliable
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	14	78459	Unreliable
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	78609	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	11	10529	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	12	10616	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	11	11062	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	12	11653	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	11	12192	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	71157	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	71874	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	72821	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14	76856	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	14	75330	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	22	77995	28.2
	"Illinois"	"17"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	14	10051	Unreliable
	"Illinois"	"17"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	12	10215	Unreliable
	"Illinois"	"17"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	14	10988	Unreliable
	"Illinois"	"17"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	11	11610	Unreliable
	"Illinois"	"17"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	71098	Unreliable
	"Illinois"	"17"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14	72067	Unreliable
	"Illinois"	"17"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	10	10249	Unreliable
	"Illinois"	"17"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	11	10472	Unreliable
	"Illinois"	"17"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	11	10149	Unreliable
	"Illinois"	"17"	"51 years"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	10	10075	Unreliable
	"Illinois"	"17"	"51 years"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	11	10378	Unreliable
	"Illinois"	"17"	"52 years"	"52"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	11	8970	Unreliable
	"Illinois"	"17"	"52 years"	"52"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	12	9075	Unreliable
	"Illinois"	"17"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	67527	Unreliable
	"Illinois"	"17"	"53 years"	"53"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	10	9794	Unreliable
	"Illinois"	"17"	"54 years"	"54"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	10	8905	Unreliable
	"Illinois"	"17"	"55 years"	"55"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	15	8658	Unreliable
	"Illinois"	"17"	"55 years"	"55"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	10	8611	Unreliable
	"Kentucky"	"21"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	29160	Unreliable
	"Maryland"	"24"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	25808	Unreliable
	"Maryland"	"24"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	24892	Unreliable
	"Maryland"	"24"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	26750	Unreliable
	"Maryland"	"24"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	13	12253	Unreliable
	"Maryland"	"24"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	12	12828	Unreliable
	"Maryland"	"24"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	11	13122	Unreliable
	"Maryland"	"24"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	13	29591	Unreliable
	"Maryland"	"24"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	29306	Unreliable
	"Maryland"	"24"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	26481	Unreliable
	"Maryland"	"24"	"38 years"	"38"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	14	11944	Unreliable
	"Maryland"	"24"	"38 years"	"38"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	13	12887	Unreliable
	"Maryland"	"24"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	30441	Unreliable
	"Maryland"	"24"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	17	30607	Unreliable
	"Maryland"	"24"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	29458	Unreliable
	"Maryland"	"24"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	30356	Unreliable
	"Maryland"	"24"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	29134	Unreliable
	"Maryland"	"24"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	26364	Unreliable
	"Maryland"	"24"	"39 years"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	14	12807	Unreliable
	"Maryland"	"24"	"39 years"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	12	12285	Unreliable
	"Maryland"	"24"	"39 years"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	11	12679	Unreliable
	"Maryland"	"24"	"39 years"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	12	13365	Unreliable
	"Maryland"	"24"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11	30800	Unreliable
	"Maryland"	"24"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	28919	Unreliable
	"Maryland"	"24"	"40 years"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	19	12927	Unreliable
	"Maryland"	"24"	"40 years"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	14	12487	Unreliable
	"Maryland"	"24"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	31371	Unreliable
	"Maryland"	"24"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	31500	Unreliable
	"Maryland"	"24"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	30212	Unreliable
	"Maryland"	"24"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	29213	Unreliable
	"Maryland"	"24"	"41 years"	"41"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	17	11913	Unreliable
	"Maryland"	"24"	"41 years"	"41"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	10	12696	Unreliable
	"Maryland"	"24"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	19	30200	Unreliable
	"Maryland"	"24"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	13	30265	Unreliable
	"Maryland"	"24"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	13	31130	Unreliable
	"Maryland"	"24"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	30537	Unreliable
	"Maryland"	"24"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	14	30071	Unreliable
	"Maryland"	"24"	"42 years"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	13	11627	Unreliable
	"Maryland"	"24"	"42 years"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	13	12234	Unreliable
	"Maryland"	"24"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	30424	Unreliable
	"Maryland"	"24"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	30402	Unreliable
	"Maryland"	"24"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	30407	Unreliable
	"Maryland"	"24"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	11	11789	Unreliable
	"Maryland"	"24"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	11	13192	Unreliable
	"Maryland"	"24"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	29462	Unreliable
	"Maryland"	"24"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	30896	Unreliable
	"Maryland"	"24"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	30273	Unreliable
	"Maryland"	"24"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	12	10166	Unreliable
	"Maryland"	"24"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	17	11316	Unreliable
	"Maryland"	"24"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	10	12237	Unreliable
	"Maryland"	"24"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11	28755	Unreliable
	"Maryland"	"24"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	20	30187	66.3
	"Maryland"	"24"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	30612	Unreliable
	"Maryland"	"24"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	28549	Unreliable
	"Maryland"	"24"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	29795	Unreliable
	"Maryland"	"24"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	12	9000	Unreliable
	"Maryland"	"24"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	29137	Unreliable
	"Maryland"	"24"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	13	10545	Unreliable
	"Maryland"	"24"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	28079	Unreliable
	"Maryland"	"24"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	12	9091	Unreliable
	"Maryland"	"24"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	11	9683	Unreliable
	"Maryland"	"24"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	26638	Unreliable
	"Maryland"	"24"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	26824	Unreliable
	"Massachusetts"	"25"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	15	34510	Unreliable
	"Massachusetts"	"25"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	33483	Unreliable
	"Massachusetts"	"25"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	34975	Unreliable
	"Massachusetts"	"25"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13	33831	Unreliable
	"Massachusetts"	"25"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	34767	Unreliable
	"Massachusetts"	"25"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	14	34042	Unreliable
	"Massachusetts"	"25"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	34268	Unreliable
	"Massachusetts"	"25"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	33826	Unreliable
	"Massachusetts"	"25"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	33260	Unreliable
	"Massachusetts"	"25"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	41577	Unreliable
	"Massachusetts"	"25"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	37457	Unreliable
	"Massachusetts"	"25"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	34445	Unreliable
	"Massachusetts"	"25"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	32790	Unreliable
	"Massachusetts"	"25"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	37314	Unreliable
	"Massachusetts"	"25"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	14	34176	Unreliable
	"Massachusetts"	"25"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	12	40862	Unreliable
	"Massachusetts"	"25"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	39777	Unreliable
	"Massachusetts"	"25"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	21	36457	57.6
	"Massachusetts"	"25"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	40477	Unreliable
	"Massachusetts"	"25"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	39327	Unreliable
	"Massachusetts"	"25"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	41043	Unreliable
	"Massachusetts"	"25"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	41356	Unreliable
	"Massachusetts"	"25"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	15	46454	Unreliable
	"Massachusetts"	"25"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	40749	Unreliable
	"Massachusetts"	"25"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	39289	Unreliable
	"Massachusetts"	"25"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	40938	Unreliable
	"Massachusetts"	"25"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	20	43551	45.9
	"Massachusetts"	"25"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	41791	Unreliable
	"Massachusetts"	"25"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	40316	Unreliable
	"Massachusetts"	"25"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	17	38911	Unreliable
	"Massachusetts"	"25"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	47102	Unreliable
	"Massachusetts"	"25"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	46447	Unreliable
	"Massachusetts"	"25"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	43319	Unreliable
	"Massachusetts"	"25"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	41404	Unreliable
	"Massachusetts"	"25"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	39802	Unreliable
	"Massachusetts"	"25"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	25	46600	53.6
	"Massachusetts"	"25"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	46033	Unreliable
	"Massachusetts"	"25"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	16	42686	Unreliable
	"Massachusetts"	"25"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	16	46616	Unreliable
	"Massachusetts"	"25"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	47425	Unreliable
	"Massachusetts"	"25"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	19	46523	Unreliable
	"Massachusetts"	"25"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14	46289	Unreliable
	"Massachusetts"	"25"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	17	45652	Unreliable
	"Massachusetts"	"25"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	18	42125	Unreliable
	"Massachusetts"	"25"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	10	48498	Unreliable
	"Massachusetts"	"25"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	17	47797	Unreliable
	"Massachusetts"	"25"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	13	46842	Unreliable
	"Massachusetts"	"25"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	19	46259	Unreliable
	"Massachusetts"	"25"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	18	45696	Unreliable
	"Massachusetts"	"25"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	45066	Unreliable
	"Massachusetts"	"25"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	12	48061	Unreliable
	"Massachusetts"	"25"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	17	48308	Unreliable
	"Massachusetts"	"25"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	47617	Unreliable
	"Massachusetts"	"25"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14	46507	Unreliable
	"Massachusetts"	"25"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	24	45710	52.5
	"Massachusetts"	"25"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	45072	Unreliable
	"Massachusetts"	"25"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	10	48022	Unreliable
	"Massachusetts"	"25"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	12	46391	Unreliable
	"Massachusetts"	"25"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	12	46216	Unreliable
	"Massachusetts"	"25"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	46329	Unreliable
	"Massachusetts"	"25"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	18	47673	Unreliable
	"Massachusetts"	"25"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	47454	Unreliable
	"Massachusetts"	"25"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	19	46326	Unreliable
	"Massachusetts"	"25"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	45589	Unreliable
	"Massachusetts"	"25"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	14	46964	Unreliable
	"Massachusetts"	"25"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	17	47353	Unreliable
	"Massachusetts"	"25"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	21	47044	44.6
	"Massachusetts"	"25"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11	43379	Unreliable
	"Massachusetts"	"25"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	14	44669	Unreliable
	"Massachusetts"	"25"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	46303	Unreliable
	"Massachusetts"	"25"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	46008	Unreliable
	"Massachusetts"	"25"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	46674	Unreliable
	"Massachusetts"	"25"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	15	46328	Unreliable
	"Massachusetts"	"25"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	43999	Unreliable
	"Massachusetts"	"25"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	17	44988	Unreliable
	"Massachusetts"	"25"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	19	45894	Unreliable
	"Massachusetts"	"25"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	25	45585	54.8
	"Massachusetts"	"25"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	17	46273	Unreliable
